"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-12","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","7","requests","0.04","0.28","0","0.28","True","300","","","7","0.07"
"2025-10-12","power-user-001_emu","copilot","copilot_premium_request","GPT-5.1-Codex","6","requests","0.04","0.24","0","0.24","True","300","","","45.24","0.4524"
"2025-10-12","power-user-002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","","","5.46","0.0546"
"2025-10-12","power-user-004_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0","0.16","True","300","","","35.88","0.3588"
"2025-10-12","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","41","requests","0.04","1.64","0","1.64","True","300","","","271.83","2.7183"
"2025-10-12","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","45","requests","0.04","1.8","0","1.8","True","300","","","75.6","0.756"
"2025-10-12","user055_emu","copilot","copilot_premium_request","Claude Opus 4.1","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_002","46.8","0.468"
"2025-10-12","user055_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org004_emu","cost_center_002","42.32","0.4232"
"2025-10-12","user056_emu","copilot","copilot_premium_request","Coding Agent model","37","requests","0.04","1.48","1.48","0","False","1000","org003_emu","","166.5","1.665"
"2025-10-12","user057_emu","copilot","copilot_premium_request","Code Review model","15","requests","0.04","0.6","0.6","0","False","300","org003_emu","cost_center_003","55.2","0.552"
"2025-10-12","user058_emu","copilot","copilot_premium_request","GPT-5","57","requests","0.04","2.28","2.28","0","False","1000","org001_emu","cost_center_003","39.9","0.399"
"2025-10-12","user059_emu","copilot","copilot_premium_request","Code Review model","58","requests","0.04","2.32","2.32","0","False","1000","org003_emu","cost_center_002","185.6","1.856"
"2025-10-12","user060_emu","copilot","copilot_premium_request","Coding Agent model","12","requests","0.04","0.48","0.48","0","False","300","org004_emu","cost_center_001","45.9","0.459"
"2025-10-12","user061_emu","copilot","copilot_premium_request","GPT-5","38","requests","0.04","1.52","1.52","0","False","1000","org004_emu","cost_center_002","38","0.38"
"2025-10-12","user062_emu","copilot","copilot_premium_request","GPT-5","54","requests","0.04","2.16","2.16","0","False","1000","org005_emu","cost_center_004","37.8","0.378"
"2025-10-12","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","35","requests","0.04","1.4","1.4","0","False","1000","org004_emu","","191.1","1.911"
"2025-10-12","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","27","requests","0.04","1.08","1.08","0","False","1000","org002_emu","cost_center_003","210.6","2.106"
"2025-10-12","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_004","12","0.12"
"2025-10-12","user065_emu","copilot","copilot_premium_request","Code Review model","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_004","32","0.32"
"2025-10-12","user066_emu","copilot","copilot_premium_request","Code Review model","39","requests","0.04","1.56","1.56","0","False","1000","org001_emu","cost_center_001","0","0"
"2025-10-12","user067_emu","copilot","copilot_premium_request","Coding Agent model","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","cost_center_001","54","0.54"
"2025-10-12","user068_emu","copilot","copilot_premium_request","Claude Opus 4.1","36","requests","0.04","1.44","1.44","0","False","1000","org001_emu","","112.32","1.1232"
"2025-10-12","user069_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","20.4","0.204"
"2025-10-12","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","300","org003_emu","cost_center_003","59.67","0.5967"
"2025-10-12","user071_emu","copilot","copilot_premium_request","Claude Opus 4.1","31","requests","0.04","1.24","1.24","0","False","1000","org001_emu","cost_center_002","74.4","0.744"
"2025-10-12","user072_emu","copilot","copilot_premium_request","Claude Opus 4.1","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_002","21.84","0.2184"
"2025-10-12","user072_emu","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_002","5.2","0.052"
"2025-10-12","user073_emu","copilot","copilot_premium_request","Claude Opus 4.1","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","","21.6","0.216"
"2025-10-12","user074_emu","copilot","copilot_premium_request","Claude Opus 4.1","5","requests","0.04","0.2","0.2","0","False","300","org002_emu","cost_center_004","15.6","0.156"
"2025-10-12","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","org002_emu","cost_center_004","78","0.78"
"2025-10-12","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","35.42","0.3542"
"2025-10-12","user076_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org002_emu","cost_center_004","31.2","0.312"
"2025-10-12","user077_emu","copilot","copilot_premium_request","Claude Sonnet 4","23","requests","0.04","0.92","0.92","0","False","1000","org005_emu","cost_center_002","137.54","1.3754"
"2025-10-12","user078_emu","copilot","copilot_premium_request","Code Review model","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","","89.6","0.896"
"2025-10-12","user079_emu","copilot","copilot_premium_request","GPT-5","23","requests","0.04","0.92","0.92","0","False","1000","org004_emu","cost_center_002","16.1","0.161"
"2025-10-12","user080_emu","copilot","copilot_premium_request","Coding Agent model","25","requests","0.04","1","1","0","False","1000","org002_emu","cost_center_002","146.25","1.4625"
"2025-10-12","user081_emu","copilot","copilot_premium_request","Claude Opus 4.1","8","requests","0.04","0.32","0.32","0","False","300","org001_emu","cost_center_001","16.32","0.1632"
"2025-10-12","user082_emu","copilot","copilot_premium_request","Code Review model","31","requests","0.04","1.24","1.24","0","False","1000","org001_emu","","0","0"
"2025-10-12","user083_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","23","requests","0.04","0.92","0.92","0","False","1000","org001_emu","cost_center_001","179.4","1.794"
"2025-10-12","user083_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","1000","org001_emu","cost_center_001","8.4","0.084"
"2025-10-12","user084_emu","copilot","copilot_premium_request","Code Review model","30","requests","0.04","1.2","1.2","0","False","1000","org001_emu","cost_center_001","0","0"
"2025-10-13","power-user-001_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","26","requests","0.04","1.04","0","1.04","True","300","","","233.22","2.3322"
"2025-10-13","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","11","requests","0.04","0.44","0","0.44","True","300","","","0","0"
"2025-10-13","power-user-001_emu","copilot","copilot_premium_request","GPT-5.1-Codex","5","requests","0.04","0.2","0","0.2","True","300","","","24.65","0.2465"
"2025-10-13","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","54","requests","0.04","2.16","2.16","0","False","300","","","90.72","0.9072"
"2025-10-13","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","243","requests","0.04","9.72","0","9.72","True","300","","","408.24","4.0824"
"2025-10-13","user001_emu","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","1000","org001_emu","","15.87","0.1587"
"2025-10-13","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org002_emu","cost_center_004","3.22","0.0322"
"2025-10-13","user003_emu","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","org003_emu","","13.8","0.138"
"2025-10-13","user007_emu","copilot","copilot_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","1000","org007_emu","","5.85","0.0585"
"2025-10-13","user055_emu","copilot","copilot_premium_request","Code Review model","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_002","48","0.48"
"2025-10-13","user056_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","44","requests","0.04","1.76","1.76","0","False","1000","org003_emu","","343.2","3.432"
"2025-10-13","user057_emu","copilot","copilot_premium_request","GPT-5","19","requests","0.04","0.76","0.76","0","False","300","org003_emu","cost_center_003","16.15","0.1615"
"2025-10-13","user058_emu","copilot","copilot_premium_request","Coding Agent model","50","requests","0.04","2","2","0","False","1000","org001_emu","cost_center_003","292.5","2.925"
"2025-10-13","user059_emu","copilot","copilot_premium_request","Code Review model","57","requests","0.04","2.28","2.28","0","False","1000","org003_emu","cost_center_002","182.4","1.824"
"2025-10-13","user060_emu","copilot","copilot_premium_request","Claude Opus 4.1","14","requests","0.04","0.56","0.56","0","False","300","org004_emu","cost_center_001","28.56","0.2856"
"2025-10-13","user061_emu","copilot","copilot_premium_request","Claude Sonnet 4","43","requests","0.04","1.72","1.72","0","False","1000","org004_emu","cost_center_002","168.13","1.6813"
"2025-10-13","user062_emu","copilot","copilot_premium_request","Claude Opus 4.1","53","requests","0.04","2.12","2.12","0","False","1000","org005_emu","cost_center_004","89.04","0.8904"
"2025-10-13","user063_emu","copilot","copilot_premium_request","Coding Agent model","40","requests","0.04","1.6","1.6","0","False","1000","org004_emu","","180","1.8"
"2025-10-13","user064_emu","copilot","copilot_premium_request","Claude Opus 4.1","30","requests","0.04","1.2","1.2","0","False","1000","org002_emu","cost_center_003","93.6","0.936"
"2025-10-13","user065_emu","copilot","copilot_premium_request","Code Review model","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_004","11.2","0.112"
"2025-10-13","user065_emu","copilot","copilot_premium_request","GPT-5","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_004","7.65","0.0765"
"2025-10-13","user066_emu","copilot","copilot_premium_request","Coding Agent model","35","requests","0.04","1.4","1.4","0","False","1000","org001_emu","cost_center_001","204.75","2.0475"
"2025-10-13","user067_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","98.67","0.9867"
"2025-10-13","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","","133.4","1.334"
"2025-10-13","user069_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","7","0.07"
"2025-10-13","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","org003_emu","cost_center_003","66.3","0.663"
"2025-10-13","user071_emu","copilot","copilot_premium_request","Claude Opus 4.1","26","requests","0.04","1.04","1.04","0","False","1000","org001_emu","cost_center_002","53.04","0.5304"
"2025-10-13","user072_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_002","31.05","0.3105"
"2025-10-13","user072_emu","copilot","copilot_premium_request","GPT-5","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_002","3.45","0.0345"
"2025-10-13","user073_emu","copilot","copilot_premium_request","Coding Agent model","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","","42.075","0.42075"
"2025-10-13","user074_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","25.6","0.256"
"2025-10-13","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","78","0.78"
"2025-10-13","user076_emu","copilot","copilot_premium_request","GPT-5","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","6.8","0.068"
"2025-10-13","user077_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","25","requests","0.04","1","1","0","False","1000","org005_emu","cost_center_002","195","1.95"
"2025-10-13","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4","16","requests","0.04","0.64","0.64","0","False","1000","org002_emu","","51.52","0.5152"
"2025-10-13","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","31","requests","0.04","1.24","1.24","0","False","1000","org002_emu","","169.26","1.6926"
"2025-10-13","user079_emu","copilot","copilot_premium_request","Claude Sonnet 4","22","requests","0.04","0.88","0.88","0","False","1000","org004_emu","cost_center_002","116.38","1.1638"
"2025-10-13","user079_emu","copilot","copilot_premium_request","Coding Agent model","11","requests","0.04","0.44","0.44","0","False","1000","org004_emu","cost_center_002","42.075","0.42075"
"2025-10-13","user080_emu","copilot","copilot_premium_request","GPT-5","30","requests","0.04","1.2","1.2","0","False","1000","org002_emu","cost_center_002","34.5","0.345"
"2025-10-13","user081_emu","copilot","copilot_premium_request","Coding Agent model","12","requests","0.04","0.48","0.48","0","False","300","org001_emu","cost_center_001","45.9","0.459"
"2025-10-13","user082_emu","copilot","copilot_premium_request","Coding Agent model","15","requests","0.04","0.6","0.6","0","False","1000","org001_emu","","77.625","0.77625"
"2025-10-13","user082_emu","copilot","copilot_premium_request","Coding Agent model","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","","169.65","1.6965"
"2025-10-13","user083_emu","copilot","copilot_premium_request","Code Review model","28","requests","0.04","1.12","1.12","0","False","1000","org001_emu","cost_center_001","62.72","0.6272"
"2025-10-13","user084_emu","copilot","copilot_premium_request","GPT-5","36","requests","0.04","1.44","1.44","0","False","1000","org001_emu","cost_center_001","41.4","0.414"
"2025-10-14","power-user-001_emu","copilot","copilot_premium_request","Claude Haiku 4.5","0.66","requests","0.04","0.0264","0","0.0264","True","300","","","0.561","0.00561"
"2025-10-14","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","99","requests","0.04","3.96","0","3.96","True","300","","","237.6","2.376"
"2025-10-14","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","7","requests","0.04","0.28","0","0.28","True","300","","","5.95","0.0595"
"2025-10-14","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","54","requests","0.04","2.16","2.16","0","False","300","","","90.72","0.9072"
"2025-10-14","user001_emu","copilot","copilot_premium_request","Claude Sonnet 4","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","","133.4","1.334"
"2025-10-14","user001_emu","copilot","copilot_premium_request","GPT-5","1","requests","0.04","0.04","0.04","0","False","1000","org001_emu","","1.3","0.013"
"2025-10-14","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.48","0.48","0","False","1000","org002_emu","cost_center_004","121.68","1.2168"
"2025-10-14","user003_emu","copilot","copilot_premium_request","Claude Sonnet 4","29","requests","0.04","1.16","1.16","0","False","300","org003_emu","","133.4","1.334"
"2025-10-14","user005_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","1000","org005_emu","cost_center_005","27","0.27"
"2025-10-14","user006_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","300","org006_emu","","5.29","0.0529"
"2025-10-14","user007_emu","copilot","copilot_premium_request","Claude Sonnet 4","2","requests","0.04","0.08","0.08","0","False","1000","org007_emu","","6.44","0.0644"
"2025-10-14","user055_emu","copilot","copilot_premium_request","Code Review model","10","requests","0.04","0.4","0.4","0","False","300","org004_emu","cost_center_002","22.4","0.224"
"2025-10-14","user056_emu","copilot","copilot_premium_request","Claude Opus 4.1","69","requests","0.04","2.76","2.76","0","False","1000","org003_emu","","190.44","1.9044"
"2025-10-14","user057_emu","copilot","copilot_premium_request","Claude Opus 4.1","8","requests","0.04","0.32","0.32","0","False","300","org003_emu","cost_center_003","13.44","0.1344"
"2025-10-14","user057_emu","copilot","copilot_premium_request","Claude Opus 4.1","16","requests","0.04","0.64","0.64","0","False","300","org003_emu","cost_center_003","32.64","0.3264"
"2025-10-14","user058_emu","copilot","copilot_premium_request","GPT-5","46","requests","0.04","1.84","1.84","0","False","1000","org001_emu","cost_center_003","46","0.46"
"2025-10-14","user059_emu","copilot","copilot_premium_request","Code Review model","43","requests","0.04","1.72","1.72","0","False","1000","org003_emu","cost_center_002","178.88","1.7888"
"2025-10-14","user060_emu","copilot","copilot_premium_request","Code Review model","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_001","48","0.48"
"2025-10-14","user061_emu","copilot","copilot_premium_request","Claude Sonnet 4","32","requests","0.04","1.28","1.28","0","False","1000","org004_emu","cost_center_002","169.28","1.6928"
"2025-10-14","user061_emu","copilot","copilot_premium_request","Coding Agent model","64","requests","0.04","2.56","2.56","0","False","1000","org004_emu","cost_center_002","288","2.88"
"2025-10-14","user062_emu","copilot","copilot_premium_request","Code Review model","35","requests","0.04","1.4","1.4","0","False","1000","org005_emu","cost_center_004","128.8","1.288"
"2025-10-14","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4","34","requests","0.04","1.36","1.36","0","False","1000","org004_emu","","203.32","2.0332"
"2025-10-14","user064_emu","copilot","copilot_premium_request","GPT-5","32","requests","0.04","1.28","1.28","0","False","1000","org002_emu","cost_center_003","32","0.32"
"2025-10-14","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_004","6.72","0.0672"
"2025-10-14","user065_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_004","30.6","0.306"
"2025-10-14","user066_emu","copilot","copilot_premium_request","Claude Opus 4.1","28","requests","0.04","1.12","1.12","0","False","1000","org001_emu","cost_center_001","77.28","0.7728"
"2025-10-14","user067_emu","copilot","copilot_premium_request","Code Review model","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","cost_center_001","49.92","0.4992"
"2025-10-14","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4","38","requests","0.04","1.52","1.52","0","False","1000","org001_emu","","122.36","1.2236"
"2025-10-14","user069_emu","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","14.72","0.1472"
"2025-10-14","user069_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_001","17.92","0.1792"
"2025-10-14","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24","0.24","0","False","300","org003_emu","cost_center_003","39.78","0.3978"
"2025-10-14","user070_emu","copilot","copilot_premium_request","GPT-5","11","requests","0.04","0.44","0.44","0","False","300","org003_emu","cost_center_003","14.3","0.143"
"2025-10-14","user071_emu","copilot","copilot_premium_request","Claude Opus 4.1","34","requests","0.04","1.36","1.36","0","False","1000","org001_emu","cost_center_002","81.6","0.816"
"2025-10-14","user072_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_002","26.52","0.2652"
"2025-10-14","user072_emu","copilot","copilot_premium_request","GPT-5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_002","9.1","0.091"
"2025-10-14","user073_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","","8.5","0.085"
"2025-10-14","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","300","org002_emu","cost_center_004","50.6","0.506"
"2025-10-14","user075_emu","copilot","copilot_premium_request","Claude Opus 4.1","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_001","10.2","0.102"
"2025-10-14","user075_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","8.5","0.085"
"2025-10-14","user076_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","300","org002_emu","cost_center_004","58.19","0.5819"
"2025-10-14","user077_emu","copilot","copilot_premium_request","Claude Sonnet 4","43","requests","0.04","1.72","1.72","0","False","1000","org005_emu","cost_center_002","138.46","1.3846"
"2025-10-14","user078_emu","copilot","copilot_premium_request","GPT-5","37","requests","0.04","1.48","1.48","0","False","1000","org002_emu","","42.55","0.4255"
"2025-10-14","user079_emu","copilot","copilot_premium_request","Coding Agent model","32","requests","0.04","1.28","1.28","0","False","1000","org004_emu","cost_center_002","122.4","1.224"
"2025-10-14","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","43","requests","0.04","1.72","1.72","0","False","1000","org002_emu","cost_center_002","197.8","1.978"
"2025-10-14","user081_emu","copilot","copilot_premium_request","Claude Opus 4.1","3","requests","0.04","0.12","0.12","0","False","300","org001_emu","cost_center_001","6.12","0.0612"
"2025-10-14","user081_emu","copilot","copilot_premium_request","Code Review model","6","requests","0.04","0.24","0.24","0","False","300","org001_emu","cost_center_001","0","0"
"2025-10-14","user082_emu","copilot","copilot_premium_request","Claude Opus 4.1","25","requests","0.04","1","1","0","False","1000","org001_emu","","78","0.78"
"2025-10-14","user082_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","1000","org001_emu","","68.77","0.6877"
"2025-10-14","user083_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","cost_center_001","294.06","2.9406"
"2025-10-14","user084_emu","copilot","copilot_premium_request","GPT-5","42","requests","0.04","1.68","1.68","0","False","1000","org001_emu","cost_center_001","54.6","0.546"
"2025-10-15","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","42","requests","0.04","1.68","0","1.68","True","300","","","100.8","1.008"
"2025-10-15","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","18","requests","0.04","0.72","0.72","0","False","300","","","56.16","0.5616"
"2025-10-15","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","2","requests","0.04","0.08","0.08","0","False","300","","","3.36","0.0336"
"2025-10-15","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","16","requests","0.04","0.64","0","0.64","True","300","","","32.64","0.3264"
"2025-10-15","power-user-002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0","0.04","True","300","","","5.46","0.0546"
"2025-10-15","power-user-002_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","","","3.68","0.0368"
"2025-10-15","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","2","requests","0.04","0.08","0.08","0","False","300","","","3.36","0.0336"
"2025-10-15","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","34","requests","0.04","1.36","0","1.36","True","300","","","69.36","0.6936"
"2025-10-15","power-user-004_emu","copilot","copilot_premium_request","Claude Opus 4.5","66","requests","0.04","2.64","0","2.64","True","300","","","182.16","1.8216"
"2025-10-15","power-user-004_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24","0","0.24","True","300","","","53.82","0.5382"
"2025-10-15","power-user-004_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","","","0","0"
"2025-10-15","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","39","requests","0.04","1.56","0","1.56","True","300","","","258.57","2.5857"
"2025-10-15","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","99","requests","0.04","3.96","0","3.96","True","300","","","166.32","1.6632"
"2025-10-15","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","40","requests","0.04","1.6","0","1.6","True","300","","","218.4","2.184"
"2025-10-15","user001_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","1000","org001_emu","","47.84","0.4784"
"2025-10-15","user001_emu","copilot","copilot_premium_request","GPT-5-Codex","1","requests","0.04","0.04","0.04","0","False","1000","org001_emu","","0.7","0.007"
"2025-10-15","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","22","requests","0.04","0.88","0.88","0","False","1000","org002_emu","","145.86","1.4586"
"2025-10-15","user003_emu","copilot","copilot_premium_request","Claude Sonnet 4","20","requests","0.04","0.8","0.8","0","False","300","org003_emu","","119.6","1.196"
"2025-10-15","user005_emu","copilot","copilot_premium_request","Coding Agent model","4","requests","0.04","0.16","0.16","0","False","1000","org005_emu","cost_center_005","23.4","0.234"
"2025-10-15","user005_emu","copilot","copilot_premium_request","Coding Agent model","5","requests","0.04","0.2","0.2","0","False","1000","org005_emu","","22.5","0.225"
"2025-10-15","user007_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","1000","org007_emu","","4.16","0.0416"
"2025-10-15","user007_emu","copilot","copilot_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","1000","org007_emu","","3.825","0.03825"
"2025-10-15","user008_emu","spark","spark_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","1000","org008_emu","","10.92","0.1092"
"2025-10-15","user008_emu","copilot","copilot_premium_request","Coding Agent model","2","requests","0.04","0.08","0.08","0","False","1000","org008_emu","","11.7","0.117"
"2025-10-15","user055_emu","copilot","copilot_premium_request","Coding Agent model","17","requests","0.04","0.68","0.68","0","False","300","org004_emu","cost_center_002","76.5","0.765"
"2025-10-15","user056_emu","copilot","copilot_premium_request","GPT-5","62","requests","0.04","2.48","2.48","0","False","1000","org003_emu","","71.3","0.713"
"2025-10-15","user057_emu","copilot","copilot_premium_request","Code Review model","13","requests","0.04","0.52","0.52","0","False","300","org003_emu","cost_center_003","29.12","0.2912"
"2025-10-15","user058_emu","copilot","copilot_premium_request","Claude Opus 4.1","48","requests","0.04","1.92","1.92","0","False","1000","org001_emu","cost_center_003","132.48","1.3248"
"2025-10-15","user059_emu","copilot","copilot_premium_request","Claude Opus 4.1","50","requests","0.04","2","2","0","False","1000","org003_emu","cost_center_002","84","0.84"
"2025-10-15","user060_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org004_emu","cost_center_001","36.8","0.368"
"2025-10-15","user060_emu","copilot","copilot_premium_request","GPT-5","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_001","19.5","0.195"
"2025-10-15","user061_emu","copilot","copilot_premium_request","Coding Agent model","47","requests","0.04","1.88","1.88","0","False","1000","org004_emu","cost_center_002","211.5","2.115"
"2025-10-15","user062_emu","copilot","copilot_premium_request","Claude Sonnet 4","18","requests","0.04","0.72","0.72","0","False","1000","org005_emu","cost_center_004","82.8","0.828"
"2025-10-15","user062_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","1000","org005_emu","cost_center_004","190.44","1.9044"
"2025-10-15","user063_emu","copilot","copilot_premium_request","GPT-5","40","requests","0.04","1.6","1.6","0","False","1000","org004_emu","","34","0.34"
"2025-10-15","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4","18","requests","0.04","0.72","0.72","0","False","1000","org002_emu","cost_center_003","82.8","0.828"
"2025-10-15","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","cost_center_003","280.8","2.808"
"2025-10-15","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_004","101.4","1.014"
"2025-10-15","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","1000","org001_emu","cost_center_001","99.45","0.9945"
"2025-10-15","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","cost_center_001","260.13","2.6013"
